Word	Joy	Anger	Sadness	Fear	Disgust
teilnahme	2.4458000659942627	1.280500054359436	1.204200029373169	1.2829999923706055	1.2167999744415283
telefon	2.8266000747680664	1.292099952697754	1.2158000469207764	1.3341000080108643	1.1967999935150146
teller	2.0443999767303467	1.2562999725341797	1.2028000354766846	1.2244000434875488	1.2517999410629272
tempel	2.642899990081787	1.2681000232696533	1.222599983215332	1.2770999670028687	1.207200050354004
tempo	2.3519999980926514	1.5424000024795532	1.341599941253662	1.7610000371932983	1.271299958229065
tendenz	1.8020999431610107	1.455899953842163	1.2335000038146973	1.382200002670288	1.315500020980835
tenor	2.4719998836517334	1.2730000019073486	1.2105000019073486	1.273300051689148	1.2165000438690186
teppich	1.8671000003814697	1.277999997138977	1.179900050163269	1.2359000444412231	1.2604000568389893
terror	1.2592999935150146	2.755000114440918	2.2632999420166016	3.2156999111175537	1.8178999423980713
test	1.5807000398635864	1.749400019645691	1.3636000156402588	1.7400000095367432	1.426800012588501
testen	1.6369999647140503	1.6605000495910645	1.3308000564575195	1.618899941444397	1.4144999980926514
teuer	1.3866000175476074	2.1456000804901123	1.5162999629974365	1.9629000425338745	1.5542000532150269
teufel	1.2027000188827515	2.5167999267578125	1.8990000486373901	2.3173000812530518	1.7309000492095947
theater	2.5281999111175537	1.4794000387191772	1.3033000230789185	1.7441999912261963	1.2411999702453613
theke	2.573899984359741	1.2862000465393066	1.2073999643325806	1.3009999990463257	1.2091000080108643
thema	1.7246999740600586	1.420199990272522	1.2151000499725342	1.3396999835968018	1.3073999881744385
therapie	1.983199954032898	1.5879000425338745	1.3567999601364136	1.6764999628067017	1.3322999477386475
thriller	2.413300037384033	1.5266000032424927	1.3273999691009521	1.7855000495910645	1.2598999738693237
thron	2.600800037384033	1.2984000444412231	1.1998000144958496	1.323699951171875	1.2060999870300293
tiefe	2.0929999351501465	1.5774999856948853	1.3543000221252441	1.708899974822998	1.312000036239624
tier	2.705899953842163	1.2892999649047852	1.212499976158142	1.3167999982833862	1.2021000385284424
tiger	2.5659000873565674	1.4357999563217163	1.3006999492645264	1.6190999746322632	1.2346999645233154
tinte	1.8593000173568726	1.2905000448226929	1.1717000007629395	1.254699945449829	1.2553000450134277
tisch	1.9567999839782715	1.2685999870300293	1.1863000392913818	1.2360999584197998	1.2524000406265259
titel	2.1070001125335693	1.2664999961853027	1.1969000101089478	1.242900013923645	1.2416000366210938
toast	2.1428000926971436	1.2950999736785889	1.186400055885315	1.277400016784668	1.2375999689102173
toaster	2.3485000133514404	1.2493000030517578	1.2245999574661255	1.232200026512146	1.2304999828338623
toben	1.3996000289916992	2.17330002784729	1.5329999923706055	2.0692999362945557	1.5473999977111816
tochter	3.217400074005127	1.2604000568389893	1.2598999738693237	1.3087999820709229	1.1789000034332275
tod	1.1540000438690186	3.1226000785827637	2.680799961090088	3.1784000396728516	2.3092000484466553
todfeind	1.1863000392913818	3.204400062561035	2.7427000999450684	3.4505999088287354	2.310499906539917
toilette	1.4702999591827393	1.780900001525879	1.3414000272750854	1.5880000591278076	1.4983999729156494
tolerant	3.4892001152038574	1.2625000476837158	1.278499960899353	1.3310999870300293	1.1705000400543213
toleranz	3.721299886703491	1.2685999870300293	1.2906999588012695	1.3691999912261963	1.1729999780654907
toll	3.4302000999450684	1.2883000373840332	1.2573000192642212	1.389799952507019	1.1894999742507935
tomate	2.5866000652313232	1.267199993133545	1.2201000452041626	1.2719999551773071	1.2106000185012817
ton	2.5725998878479004	1.2834999561309814	1.2089999914169312	1.2963000535964966	1.2093000411987305
tonfall	1.766800045967102	1.6157000064849854	1.3415000438690186	1.6335999965667725	1.3720999956130981
tonlos	1.5148999691009521	1.457900047302246	1.2323999404907227	1.305299997329712	1.3317999839782715
tonne	1.57260000705719	1.535599946975708	1.2418999671936035	1.3811999559402466	1.3746999502182007
topfit	3.6589999198913574	1.3028000593185425	1.2702000141143799	1.4460999965667725	1.2032999992370605
torheit	1.3104000091552734	2.219399929046631	1.552899956703186	1.8938000202178955	1.6032999753952026
torkeln	1.4718999862670898	1.9175000190734863	1.4222999811172485	1.8102999925613403	1.4940999746322632
torpedo	1.2279000282287598	2.475100040435791	1.7477999925613403	2.184499979019165	1.6864999532699585
