Word	Joy	Anger	Sadness	Fear	Disgust
passagem	2.1851000785827637	1.7747000455856323	1.5815999507904053	1.9198999404907227	1.5773999691009521
paciente	1.888200044631958	1.5784000158309937	1.4335999488830566	1.629699945449829	1.4678000211715698
patriota	2.39520001411438	1.5599000453948975	1.444599986076355	1.6706000566482544	1.4363000392913818
multa	1.1312999725341797	3.075200080871582	2.7502999305725098	3.245300054550171	2.3970999717712402
pénis	2.615600109100342	1.757699966430664	1.5851000547409058	1.9565000534057617	1.5476000308990479
águas-furtadas	1.517699956893921	1.86080002784729	1.6582000255584717	1.8756999969482422	1.6971999406814575
perfume	2.808000087738037	1.4830000400543213	1.4485000371932983	1.6007000207901	1.3949999809265137
mascote	2.2007999420166016	1.5045000314712524	1.4026999473571777	1.5707999467849731	1.4120999574661255
fase	1.8645000457763672	1.8686000108718872	1.6467000246047974	1.9843000173568726	1.659000039100647
porco	1.4952000379562378	2.148099899291992	1.8797999620437622	2.212399959564209	1.8717999458312988
beliscão	1.4728000164031982	2.5123000144958496	2.1614999771118164	2.669600009918213	2.0562000274658203
pistola	1.2407000064849854	2.994499921798706	2.654599905014038	3.184000015258789	2.3308000564575195
piedade	1.5813000202178955	1.9842000007629395	1.7440999746322632	2.0652999877929688	1.7588000297546387
plano	2.2748000621795654	1.4937000274658203	1.4009000062942505	1.5645999908447266	1.4036999940872192
póster	2.0078001022338867	1.90339994430542	1.67330002784729	2.0469000339508057	1.6719000339508057
presente	2.8164000511169434	1.6114000082015991	1.5018999576568604	1.7879999876022339	1.4550000429153442
pressão	1.305299997329712	3.0190000534057617	2.6586999893188477	3.257200002670288	2.31469988822937
prestígio	3.0694000720977783	1.535099983215332	1.4910999536514282	1.7034000158309937	1.4156999588012695
pila	2.060800075531006	1.9801000356674194	1.7331000566482544	2.148200035095215	1.715499997138977
progresso	3.1435999870300293	1.5160000324249268	1.4925999641418457	1.6819000244140625	1.4072999954223633
acre	1.1655000448226929	2.532099962234497	2.3970000743865967	2.3828001022338867	2.213099956512451
píton	1.3325999975204468	2.6189000606536865	2.272900104522705	2.728600025177002	2.1357998847961426
qualidade	3.073499917984009	1.4591000080108643	1.4666999578475952	1.5921000242233276	1.3825000524520874
litro	1.8097000122070312	1.6999000310897827	1.517799973487854	1.7735999822616577	1.5491000413894653
rainha	2.1050000190734863	1.5600999593734741	1.429900050163269	1.634600043296814	1.4469000101089478
rápido	2.489300012588501	1.9176000356674194	1.6929999589920044	2.135699987411499	1.6533000469207764
radiante	3.47189998626709	1.545799970626831	1.534999966621399	1.757699966430664	1.4184000492095947
radiador	1.8287999629974365	1.6901999711990356	1.5104999542236328	1.764299988746643	1.5413000583648682
rançoso	1.190000057220459	2.7070000171661377	2.4223999977111816	2.6582999229431152	2.2648000717163086
navalha	1.3046000003814697	2.7911999225616455	2.4207000732421875	2.9549999237060547	2.2125000953674316
réptil	1.510599970817566	2.4144999980926514	2.0731000900268555	2.556299924850464	2.00219988822937
ressentir-se	1.1966999769210815	2.887200117111206	2.554500102996826	3.0083999633789062	2.299099922180176
restaurante	2.3677000999450684	1.5362999439239502	1.4297000169754028	1.6349999904632568	1.4241000413894653
reunião	1.9444999694824219	1.8027000427246094	1.5961999893188477	1.9194999933242798	1.6085000038146973
revólver	1.2662999629974365	2.9598000049591064	2.6059000492095947	3.156599998474121	2.3008999824523926
rígido	1.457800030708313	2.4179000854492188	2.081399917602539	2.528899908065796	2.0143001079559326
assaltante	1.0723999738693237	3.199199914932251	2.833699941635132	3.3875999450683594	2.4484000205993652
rocha	1.7654999494552612	1.6670000553131104	1.492799997329712	1.7257000207901	1.5303000211715698
áspero	1.2892999649047852	2.554800033569336	2.240600109100342	2.5620999336242676	2.1361000537872314
seguro	2.862299919128418	1.4265999794006348	1.4296000003814697	1.5268000364303589	1.3657000064849854
santo	1.7424999475479126	1.5341999530792236	1.3964999914169312	1.552899956703186	1.4457000494003296
poupar	1.969599962234497	1.6481000185012817	1.4850000143051147	1.7301000356674194	1.5078999996185303
escaldar	1.4545999765396118	2.630500078201294	2.2662999629974365	2.825000047683716	2.1152000427246094
escândalo	1.3098000288009644	2.72379994392395	2.3673999309539795	2.867000102996826	2.1902999877929688
bode-expiatório	1.1319999694824219	2.9553000926971436	2.69569993019104	3.0329999923706055	2.400599956512451
cicatriz	1.3575999736785889	2.4674999713897705	2.146399974822998	2.5071001052856445	2.0703001022338867
